2.387607834,9.139970086,18.66812218
1.495555465,5.803348375,19.00689144
2.400249423,6.009049529,25.84500221
2.351146145,5.051850054,19.97994783
1.616878531,5.190024755,22.14954563
1.44412182,5.371836463,24.03839553
1.680804035,5.458185993,20.64826179
1.766550529,4.322774587,18.51318426
1.764257716,,
2.287584253,,
1.489652375,,
1.515941118,,
1.45084163,,
2.254774048,,
4.472759176,,
1.550380517,,
2.819980646,,
3.631557824,,
3.253358424,,
2.743542212,,
